,e1,ev,p,q,e
383,15.825762324161674,-3.0787130275147336,107.76318174550318,143.8595452365092,0.7348780917341735
384,15.868044752332061,-3.083865743003577,107.74378962777391,143.80136888332137,0.734964815102675
385,15.910333253281985,-3.089000240153801,107.72447193074973,143.74341579224887,0.7350512318453405
386,15.952627805744967,-3.09411658276485,107.70522836461828,143.6856850938545,0.735137343035954
387,15.994928388524038,-3.0992148344276442,107.68605864032769,143.6281759209827,0.73522314974479
388,16.037234980491633,-3.1042950585248583,107.66696246959818,143.57088740879416,0.7353086530386175
389,16.079547560589514,-3.1093573182312135,107.64793956493314,143.51381869479903,0.7353938539807061
390,16.12186610782866,-3.114401676513779,107.62898963962978,143.45696891888895,0.7354787536308303
391,16.164190601289157,-3.119428196132288,107.61011240778933,143.40033722336761,0.7355633530452748
392,16.2065210201201,-3.1244369396394536,107.59130758432684,143.34392275298015,0.7356476532768402
393,16.24885734353948,-3.129427969381308,107.57257488498053,143.2877246549412,0.7357316553748489
394,16.29119955083407,-3.1344013474975383,107.55391402632075,143.23174207896187,0.7358153603851496
395,16.3335476213593,-3.1393571359218395,107.53532472575861,143.17597417727544,0.7358987693501248
396,16.375901534539157,-3.1442953963822706,107.51680670155412,143.12042010466192,0.7359818833086953
397,16.41826126986604,-3.1492161904016234,107.49835967282402,143.06507901847166,0.7360647032963278
398,16.460626806900645,-3.1541195792977983,107.47998335954935,143.00995007864762,0.7361472303450401
399,16.502998125271855,-3.1590056241841835,107.46167748258243,142.95503244774685,0.7362294654834082
400,16.545375204676564,-3.1638743859700504,107.44344176365374,142.90032529096078,0.7363114097365725
401,16.587758024879594,-3.1687259253609477,107.42527592537836,142.84582777613466,0.7363930641262446
402,16.630146565713545,-3.1735603028591077,107.4071796912621,142.79153907378586,0.7364744296707144
403,16.672540807078626,-3.178377578763857,107.38915278570732,142.7374583571215,0.7365555073848566
404,16.714940728942565,-3.1831778131720383,107.37119493401845,142.6835848020549,0.736636298280138
405,16.757346311340434,-3.1879610659784294,107.35330586240723,142.62991758722123,0.7367168033646244
